ID,Name,Category,Price
9093,Item 9093,Food,782.15
9094,Item 9094,Sports,434.47
9095,Item 9095,Garden,134.59
9096,Item 9096,Health,960.3
9097,Item 9097,Books,804.98
9098,Item 9098,Food,838.73
9099,Item 9099,Home,657.89
9100,Item 9100,Health,166.25
9101,Item 9101,Sports,660.2
9102,Item 9102,Health,272.31
9103,Item 9103,Food,345.62
9104,Item 9104,Toys,994.88
9105,Item 9105,Toys,193.91
9106,Item 9106,Toys,464.14
9107,Item 9107,Electronics,258.41
9108,Item 9108,Electronics,936.72
9109,Item 9109,Garden,291.56
9110,Item 9110,Books,104.92
9111,Item 9111,Health,277.45
9112,Item 9112,Books,20.23
9113,Item 9113,Health,465.36
9114,Item 9114,Sports,546.3
9115,Item 9115,Food,652.6
9116,Item 9116,Clothing,216.28
9117,Item 9117,Toys,766.58
9118,Item 9118,Garden,580.14
9119,Item 9119,Health,143.67
9120,Item 9120,Sports,890.72
9121,Item 9121,Beauty,993.34
9122,Item 9122,Books,379.66
9123,Item 9123,Home,648.54
9124,Item 9124,Garden,841.96
9125,Item 9125,Food,15.25
9126,Item 9126,Toys,27.81
9127,Item 9127,Food,72.35
9128,Item 9128,Garden,485.75
9129,Item 9129,Food,56.8
9130,Item 9130,Beauty,146.12
9131,Item 9131,Toys,893.3
9132,Item 9132,Home,15.87
9133,Item 9133,Clothing,566.64
9134,Item 9134,Toys,322.4
9135,Item 9135,Clothing,769.66
9136,Item 9136,Sports,604.65
9137,Item 9137,Sports,113.87
9138,Item 9138,Books,694.85
9139,Item 9139,Food,649.1
9140,Item 9140,Beauty,353.34
9141,Item 9141,Beauty,686.91
9142,Item 9142,Toys,251.99
9143,Item 9143,Sports,837.17
9144,Item 9144,Home,966.5
9145,Item 9145,Sports,753.41
9146,Item 9146,Books,532.29
9147,Item 9147,Toys,265.73
9148,Item 9148,Home,173.17
9149,Item 9149,Beauty,628.83
9150,Item 9150,Home,597.44
9151,Item 9151,Electronics,936.92
9152,Item 9152,Electronics,13.92
9153,Item 9153,Beauty,193.0
9154,Item 9154,Home,150.06
9155,Item 9155,Home,53.79
9156,Item 9156,Books,461.59
9157,Item 9157,Garden,330.23
9158,Item 9158,Clothing,547.97
9159,Item 9159,Home,447.4
9160,Item 9160,Garden,615.45
9161,Item 9161,Clothing,62.7
9162,Item 9162,Toys,441.27
9163,Item 9163,Clothing,485.56
9164,Item 9164,Food,732.7
9165,Item 9165,Clothing,773.38
9166,Item 9166,Sports,35.21
9167,Item 9167,Health,421.32
9168,Item 9168,Health,285.53
9169,Item 9169,Home,695.77
9170,Item 9170,Sports,476.03
9171,Item 9171,Health,864.5
9172,Item 9172,Books,454.24
9173,Item 9173,Home,286.24
9174,Item 9174,Health,69.84
9175,Item 9175,Food,714.22
9176,Item 9176,Sports,20.34
9177,Item 9177,Home,789.43
9178,Item 9178,Sports,814.21
9179,Item 9179,Sports,584.1
9180,Item 9180,Clothing,751.65
9181,Item 9181,Beauty,619.87
9182,Item 9182,Sports,102.82
9183,Item 9183,Toys,670.65
9184,Item 9184,Sports,607.87
9185,Item 9185,Clothing,546.51
9186,Item 9186,Books,962.48
9187,Item 9187,Beauty,784.26
9188,Item 9188,Electronics,447.5
9189,Item 9189,Food,885.92
9190,Item 9190,Garden,57.66
9191,Item 9191,Sports,333.2
9192,Item 9192,Food,769.55
9193,Item 9193,Toys,268.35
9194,Item 9194,Health,402.08
9195,Item 9195,Clothing,544.2
9196,Item 9196,Clothing,529.94
9197,Item 9197,Home,525.35
9198,Item 9198,Clothing,461.74
9199,Item 9199,Beauty,443.09
9200,Item 9200,Garden,358.8
9201,Item 9201,Food,974.81
9202,Item 9202,Sports,678.28
9203,Item 9203,Sports,511.27
9204,Item 9204,Books,341.37
9205,Item 9205,Books,343.32
9206,Item 9206,Food,234.32
9207,Item 9207,Garden,316.57
9208,Item 9208,Food,694.31
9209,Item 9209,Food,838.13
9210,Item 9210,Food,115.3
9211,Item 9211,Sports,289.25
9212,Item 9212,Books,813.38
9213,Item 9213,Books,196.32
9214,Item 9214,Health,470.87
9215,Item 9215,Toys,860.89
9216,Item 9216,Beauty,582.08
9217,Item 9217,Sports,55.99
9218,Item 9218,Electronics,163.38
9219,Item 9219,Books,662.34
9220,Item 9220,Health,51.74
9221,Item 9221,Books,137.39
9222,Item 9222,Home,59.95
9223,Item 9223,Food,244.08
9224,Item 9224,Beauty,209.25
9225,Item 9225,Garden,212.19
9226,Item 9226,Clothing,470.56
9227,Item 9227,Sports,493.72
9228,Item 9228,Toys,725.05
9229,Item 9229,Beauty,662.49
9230,Item 9230,Health,901.2
9231,Item 9231,Food,972.08
9232,Item 9232,Toys,732.5
9233,Item 9233,Health,359.54
9234,Item 9234,Books,916.28
9235,Item 9235,Health,976.36
9236,Item 9236,Beauty,353.32
9237,Item 9237,Clothing,667.28
9238,Item 9238,Toys,352.11
9239,Item 9239,Garden,722.85
9240,Item 9240,Toys,576.67
9241,Item 9241,Books,879.1
9242,Item 9242,Home,975.25
9243,Item 9243,Home,907.26
9244,Item 9244,Toys,812.73
9245,Item 9245,Home,849.32
9246,Item 9246,Toys,815.21
9247,Item 9247,Food,206.25
9248,Item 9248,Clothing,221.53
9249,Item 9249,Sports,449.73
9250,Item 9250,Home,93.54
9251,Item 9251,Sports,910.94
9252,Item 9252,Garden,795.07
9253,Item 9253,Books,357.53
9254,Item 9254,Home,169.06
9255,Item 9255,Home,231.49
9256,Item 9256,Beauty,195.64
9257,Item 9257,Electronics,675.92
9258,Item 9258,Beauty,97.7
9259,Item 9259,Home,640.43
9260,Item 9260,Electronics,411.27
9261,Item 9261,Food,116.22
9262,Item 9262,Electronics,334.11
9263,Item 9263,Food,27.44
9264,Item 9264,Clothing,951.55
9265,Item 9265,Home,382.36
9266,Item 9266,Food,400.46
9267,Item 9267,Toys,696.92
9268,Item 9268,Health,396.3
9269,Item 9269,Health,472.27
9270,Item 9270,Electronics,719.12
9271,Item 9271,Health,610.31
9272,Item 9272,Beauty,414.41
9273,Item 9273,Food,311.84
9274,Item 9274,Garden,233.18
9275,Item 9275,Sports,82.24
9276,Item 9276,Garden,660.71
9277,Item 9277,Home,939.99
9278,Item 9278,Garden,747.06
9279,Item 9279,Garden,475.97
9280,Item 9280,Toys,872.46
9281,Item 9281,Food,570.48
9282,Item 9282,Food,870.74
9283,Item 9283,Health,250.97
9284,Item 9284,Garden,306.77
9285,Item 9285,Home,610.72
9286,Item 9286,Home,895.02
9287,Item 9287,Home,250.32
9288,Item 9288,Toys,923.34
9289,Item 9289,Food,39.4
9290,Item 9290,Garden,943.58
9291,Item 9291,Health,774.64
9292,Item 9292,Health,182.79
9293,Item 9293,Home,479.71
9294,Item 9294,Books,240.45
9295,Item 9295,Garden,516.03
9296,Item 9296,Toys,282.87
9297,Item 9297,Books,614.92
9298,Item 9298,Food,381.29
9299,Item 9299,Toys,874.67
9300,Item 9300,Garden,330.28
9301,Item 9301,Clothing,675.03
9302,Item 9302,Books,108.95
9303,Item 9303,Clothing,146.37
9304,Item 9304,Food,968.83
9305,Item 9305,Toys,522.56
9306,Item 9306,Beauty,127.84
9307,Item 9307,Garden,101.23
9308,Item 9308,Garden,58.9
9309,Item 9309,Toys,896.69
9310,Item 9310,Home,708.72
9311,Item 9311,Beauty,864.06
9312,Item 9312,Electronics,609.39
9313,Item 9313,Home,719.9
9314,Item 9314,Food,998.5
9315,Item 9315,Books,359.34
9316,Item 9316,Garden,138.8
9317,Item 9317,Electronics,274.16
9318,Item 9318,Electronics,566.16
9319,Item 9319,Electronics,43.88
9320,Item 9320,Food,820.19
9321,Item 9321,Electronics,761.64
9322,Item 9322,Garden,28.65
9323,Item 9323,Toys,299.49
9324,Item 9324,Garden,49.25
9325,Item 9325,Beauty,828.01
9326,Item 9326,Books,897.58
9327,Item 9327,Health,581.34
9328,Item 9328,Sports,531.28
9329,Item 9329,Food,948.0
9330,Item 9330,Food,178.76
9331,Item 9331,Home,767.69
9332,Item 9332,Beauty,47.08
9333,Item 9333,Clothing,554.28
9334,Item 9334,Electronics,781.5
9335,Item 9335,Clothing,60.3
9336,Item 9336,Electronics,408.07
9337,Item 9337,Health,832.99
9338,Item 9338,Garden,221.75
9339,Item 9339,Toys,679.35
9340,Item 9340,Clothing,572.96
9341,Item 9341,Home,50.05
9342,Item 9342,Clothing,450.58
9343,Item 9343,Food,439.26
9344,Item 9344,Toys,75.14
9345,Item 9345,Food,390.01
9346,Item 9346,Garden,629.28
9347,Item 9347,Beauty,452.76
9348,Item 9348,Food,103.1
9349,Item 9349,Beauty,214.18
9350,Item 9350,Food,770.13
9351,Item 9351,Garden,492.0
9352,Item 9352,Toys,565.68
9353,Item 9353,Health,592.3
9354,Item 9354,Beauty,466.63
9355,Item 9355,Toys,589.07
9356,Item 9356,Health,768.81
9357,Item 9357,Beauty,146.42
9358,Item 9358,Health,278.05
9359,Item 9359,Sports,821.18
9360,Item 9360,Home,87.17
9361,Item 9361,Books,205.78
9362,Item 9362,Home,912.76
9363,Item 9363,Electronics,820.93
9364,Item 9364,Health,303.09
9365,Item 9365,Books,951.01
9366,Item 9366,Toys,588.3
9367,Item 9367,Electronics,211.94
9368,Item 9368,Electronics,75.62
9369,Item 9369,Electronics,517.86
9370,Item 9370,Clothing,655.87
9371,Item 9371,Beauty,133.55
9372,Item 9372,Electronics,535.42
9373,Item 9373,Food,72.02
9374,Item 9374,Home,470.29
9375,Item 9375,Electronics,684.14
9376,Item 9376,Beauty,78.02
9377,Item 9377,Garden,405.49
9378,Item 9378,Beauty,767.47
9379,Item 9379,Health,610.71
9380,Item 9380,Books,380.69
9381,Item 9381,Garden,541.27
9382,Item 9382,Electronics,100.51
9383,Item 9383,Books,222.87
9384,Item 9384,Electronics,146.52
9385,Item 9385,Garden,308.83
9386,Item 9386,Sports,333.19
9387,Item 9387,Electronics,256.15
9388,Item 9388,Garden,836.75
9389,Item 9389,Home,445.16
9390,Item 9390,Health,472.52
9391,Item 9391,Food,481.45
9392,Item 9392,Food,695.57
9393,Item 9393,Electronics,118.92
9394,Item 9394,Home,299.42
9395,Item 9395,Garden,548.1
9396,Item 9396,Electronics,190.17
9397,Item 9397,Books,740.73
9398,Item 9398,Home,170.63
9399,Item 9399,Health,887.5
9400,Item 9400,Toys,277.04
9401,Item 9401,Food,273.95
9402,Item 9402,Clothing,876.71
9403,Item 9403,Health,951.53
9404,Item 9404,Books,674.87
9405,Item 9405,Sports,938.64
9406,Item 9406,Health,874.04
9407,Item 9407,Toys,948.61
9408,Item 9408,Electronics,559.77
9409,Item 9409,Books,438.57
9410,Item 9410,Home,944.9
9411,Item 9411,Health,601.89
9412,Item 9412,Beauty,823.27
9413,Item 9413,Toys,841.43
9414,Item 9414,Electronics,495.7
9415,Item 9415,Books,10.98
9416,Item 9416,Toys,584.03
9417,Item 9417,Books,157.12
9418,Item 9418,Health,846.94
9419,Item 9419,Home,578.18
9420,Item 9420,Home,27.02
9421,Item 9421,Sports,165.64
9422,Item 9422,Health,972.12
9423,Item 9423,Books,558.83
9424,Item 9424,Home,261.44
9425,Item 9425,Books,402.27
9426,Item 9426,Toys,212.71
9427,Item 9427,Food,372.02
9428,Item 9428,Clothing,975.61
9429,Item 9429,Books,79.99
9430,Item 9430,Garden,744.86
9431,Item 9431,Garden,206.41
9432,Item 9432,Health,526.78
9433,Item 9433,Garden,878.63
9434,Item 9434,Health,671.08
9435,Item 9435,Garden,880.42
9436,Item 9436,Health,18.25
9437,Item 9437,Beauty,778.89
9438,Item 9438,Garden,343.88
9439,Item 9439,Health,595.64
9440,Item 9440,Beauty,49.24
9441,Item 9441,Sports,915.81
9442,Item 9442,Books,720.75
9443,Item 9443,Garden,110.82
9444,Item 9444,Electronics,697.81
9445,Item 9445,Home,980.22
9446,Item 9446,Toys,682.86
9447,Item 9447,Food,360.99
9448,Item 9448,Clothing,936.0
9449,Item 9449,Toys,670.01
9450,Item 9450,Toys,415.05
9451,Item 9451,Electronics,618.68
9452,Item 9452,Toys,356.69
9453,Item 9453,Electronics,377.95
9454,Item 9454,Food,811.27
9455,Item 9455,Books,907.28
9456,Item 9456,Books,981.41
9457,Item 9457,Books,319.44
9458,Item 9458,Beauty,997.75
9459,Item 9459,Home,597.05
9460,Item 9460,Electronics,199.38
9461,Item 9461,Food,818.73
9462,Item 9462,Home,329.11
9463,Item 9463,Toys,85.74
9464,Item 9464,Toys,482.53
9465,Item 9465,Health,670.33
9466,Item 9466,Home,17.02
9467,Item 9467,Beauty,272.66
9468,Item 9468,Beauty,158.2
9469,Item 9469,Beauty,380.23
9470,Item 9470,Sports,567.7
9471,Item 9471,Books,900.04
9472,Item 9472,Home,41.96
9473,Item 9473,Clothing,116.31
9474,Item 9474,Electronics,709.55
9475,Item 9475,Food,724.39
9476,Item 9476,Home,461.2
9477,Item 9477,Food,991.5
9478,Item 9478,Books,465.82
9479,Item 9479,Sports,200.22
9480,Item 9480,Beauty,882.42
9481,Item 9481,Electronics,429.49
9482,Item 9482,Health,291.33
9483,Item 9483,Sports,316.27
9484,Item 9484,Home,722.43
9485,Item 9485,Electronics,553.22
9486,Item 9486,Home,642.75
9487,Item 9487,Books,600.13
9488,Item 9488,Electronics,997.61
9489,Item 9489,Clothing,437.28
9490,Item 9490,Sports,851.25
9491,Item 9491,Beauty,414.59
9492,Item 9492,Beauty,322.83
9493,Item 9493,Health,893.46
9494,Item 9494,Home,771.86
9495,Item 9495,Toys,67.86
9496,Item 9496,Sports,60.15
9497,Item 9497,Food,270.41
9498,Item 9498,Toys,928.33
9499,Item 9499,Electronics,162.02
9500,Item 9500,Health,892.07
9501,Item 9501,Food,834.44
9502,Item 9502,Electronics,586.5
9503,Item 9503,Electronics,373.38
9504,Item 9504,Sports,30.78
9505,Item 9505,Garden,434.65
9506,Item 9506,Toys,125.44
9507,Item 9507,Home,672.36
9508,Item 9508,Home,752.07
9509,Item 9509,Food,818.0
9510,Item 9510,Health,594.37
9511,Item 9511,Sports,791.12
9512,Item 9512,Books,207.57
9513,Item 9513,Health,391.7
9514,Item 9514,Electronics,257.49
9515,Item 9515,Electronics,529.1
9516,Item 9516,Health,522.14
9517,Item 9517,Home,140.49
9518,Item 9518,Clothing,513.42
9519,Item 9519,Clothing,922.15
9520,Item 9520,Clothing,917.91
9521,Item 9521,Sports,114.4
9522,Item 9522,Food,129.65
9523,Item 9523,Toys,785.24
9524,Item 9524,Clothing,96.14
9525,Item 9525,Clothing,921.76
9526,Item 9526,Electronics,210.65
9527,Item 9527,Beauty,72.35
9528,Item 9528,Toys,465.68
9529,Item 9529,Home,605.64
9530,Item 9530,Books,725.6
9531,Item 9531,Health,743.52
9532,Item 9532,Books,16.53
9533,Item 9533,Clothing,959.0
9534,Item 9534,Food,120.6
9535,Item 9535,Sports,210.58
9536,Item 9536,Electronics,20.77
9537,Item 9537,Food,259.72
9538,Item 9538,Beauty,311.2
9539,Item 9539,Home,848.34
9540,Item 9540,Electronics,722.47
9541,Item 9541,Sports,977.11
9542,Item 9542,Books,412.93
9543,Item 9543,Garden,480.87
9544,Item 9544,Home,286.49
9545,Item 9545,Food,614.15
9546,Item 9546,Books,413.94
9547,Item 9547,Clothing,405.43
9548,Item 9548,Electronics,539.16
9549,Item 9549,Beauty,718.08
9550,Item 9550,Food,359.69
9551,Item 9551,Electronics,118.43
9552,Item 9552,Electronics,429.98
9553,Item 9553,Garden,869.07
9554,Item 9554,Home,613.99
9555,Item 9555,Health,679.98
9556,Item 9556,Toys,830.94
9557,Item 9557,Garden,775.34
9558,Item 9558,Home,321.54
9559,Item 9559,Home,390.64
9560,Item 9560,Garden,195.58
9561,Item 9561,Beauty,995.79
9562,Item 9562,Garden,331.92
9563,Item 9563,Food,935.52
9564,Item 9564,Clothing,188.69
9565,Item 9565,Health,937.56
9566,Item 9566,Beauty,315.81
9567,Item 9567,Garden,430.81
9568,Item 9568,Food,756.02
9569,Item 9569,Sports,740.61
9570,Item 9570,Health,379.76
9571,Item 9571,Home,354.17
9572,Item 9572,Toys,35.6
9573,Item 9573,Home,304.07
9574,Item 9574,Garden,525.7
9575,Item 9575,Electronics,731.01
9576,Item 9576,Clothing,198.57
9577,Item 9577,Toys,772.48
9578,Item 9578,Food,729.43
9579,Item 9579,Health,116.42
9580,Item 9580,Toys,145.2
9581,Item 9581,Clothing,668.16
9582,Item 9582,Toys,720.09
9583,Item 9583,Toys,381.88
9584,Item 9584,Beauty,933.11
9585,Item 9585,Beauty,868.51
9586,Item 9586,Health,384.66
9587,Item 9587,Books,128.61
9588,Item 9588,Sports,575.11
9589,Item 9589,Food,447.53
9590,Item 9590,Garden,895.03
9591,Item 9591,Health,631.21
9592,Item 9592,Health,642.56
9593,Item 9593,Books,584.21
9594,Item 9594,Garden,811.37
9595,Item 9595,Electronics,17.85
9596,Item 9596,Home,882.25
9597,Item 9597,Toys,960.19
9598,Item 9598,Food,190.29
9599,Item 9599,Clothing,480.4
9600,Item 9600,Garden,995.65
9601,Item 9601,Home,450.81
9602,Item 9602,Books,459.05
9603,Item 9603,Beauty,534.45
9604,Item 9604,Food,472.56
9605,Item 9605,Sports,721.86
9606,Item 9606,Health,802.43
9607,Item 9607,Electronics,753.33
9608,Item 9608,Home,384.7
9609,Item 9609,Books,875.06
9610,Item 9610,Garden,862.92
9611,Item 9611,Clothing,861.51
9612,Item 9612,Sports,595.87
9613,Item 9613,Garden,251.02
9614,Item 9614,Garden,481.24
9615,Item 9615,Health,661.31
9616,Item 9616,Beauty,47.14
9617,Item 9617,Electronics,42.49
9618,Item 9618,Home,186.66
9619,Item 9619,Books,335.33
9620,Item 9620,Home,405.72
9621,Item 9621,Books,989.55
9622,Item 9622,Electronics,373.94
9623,Item 9623,Home,102.95
9624,Item 9624,Health,231.62
9625,Item 9625,Toys,995.56
9626,Item 9626,Electronics,557.05
9627,Item 9627,Clothing,468.27
9628,Item 9628,Garden,449.87
9629,Item 9629,Beauty,902.35
9630,Item 9630,Health,707.56
9631,Item 9631,Health,864.23
9632,Item 9632,Health,761.05
9633,Item 9633,Health,523.1
9634,Item 9634,Beauty,61.6
9635,Item 9635,Home,587.61
9636,Item 9636,Toys,477.22
9637,Item 9637,Garden,979.07
9638,Item 9638,Health,214.23
9639,Item 9639,Toys,892.57
9640,Item 9640,Garden,622.69
9641,Item 9641,Food,839.94
9642,Item 9642,Sports,420.69
9643,Item 9643,Home,618.86
9644,Item 9644,Books,112.16
9645,Item 9645,Clothing,929.1
9646,Item 9646,Beauty,619.07
9647,Item 9647,Garden,994.09
9648,Item 9648,Home,830.14
9649,Item 9649,Toys,408.84
9650,Item 9650,Garden,60.13
9651,Item 9651,Electronics,309.49
9652,Item 9652,Electronics,47.81
9653,Item 9653,Food,723.41
9654,Item 9654,Books,213.36
9655,Item 9655,Sports,30.77
9656,Item 9656,Sports,358.97
9657,Item 9657,Food,138.17
9658,Item 9658,Sports,253.16
9659,Item 9659,Toys,907.15
9660,Item 9660,Electronics,968.13
9661,Item 9661,Toys,203.66
9662,Item 9662,Electronics,93.41
9663,Item 9663,Toys,980.11
9664,Item 9664,Clothing,707.15
9665,Item 9665,Garden,916.8
9666,Item 9666,Home,184.81
9667,Item 9667,Books,775.87
9668,Item 9668,Home,157.11
9669,Item 9669,Toys,66.87
9670,Item 9670,Electronics,688.48
9671,Item 9671,Electronics,967.14
9672,Item 9672,Food,764.25
9673,Item 9673,Food,569.51
9674,Item 9674,Garden,660.5
9675,Item 9675,Food,144.41
9676,Item 9676,Health,751.8
9677,Item 9677,Home,11.55
9678,Item 9678,Electronics,341.35
9679,Item 9679,Clothing,448.73
9680,Item 9680,Clothing,307.14
9681,Item 9681,Garden,111.59
9682,Item 9682,Electronics,422.2
9683,Item 9683,Books,418.67
9684,Item 9684,Books,646.13
9685,Item 9685,Books,844.3
9686,Item 9686,Garden,773.63
9687,Item 9687,Food,663.51
9688,Item 9688,Books,240.42
9689,Item 9689,Home,528.56
9690,Item 9690,Books,610.34
9691,Item 9691,Toys,184.0
9692,Item 9692,Books,678.03
9693,Item 9693,Food,346.11
9694,Item 9694,Home,184.87
9695,Item 9695,Home,69.38
9696,Item 9696,Food,178.34
9697,Item 9697,Beauty,202.78
9698,Item 9698,Home,490.75
9699,Item 9699,Sports,761.7
9700,Item 9700,Clothing,680.95
9701,Item 9701,Electronics,889.02
9702,Item 9702,Health,490.5
9703,Item 9703,Toys,191.55
9704,Item 9704,Toys,609.23
9705,Item 9705,Toys,975.71
9706,Item 9706,Home,86.84
9707,Item 9707,Beauty,12.15
9708,Item 9708,Food,531.09
9709,Item 9709,Garden,180.31
9710,Item 9710,Electronics,967.45
9711,Item 9711,Toys,784.37
9712,Item 9712,Health,319.93
9713,Item 9713,Books,139.21
9714,Item 9714,Beauty,181.89
9715,Item 9715,Clothing,256.76
9716,Item 9716,Garden,715.72
9717,Item 9717,Sports,387.32
9718,Item 9718,Electronics,798.8
9719,Item 9719,Food,240.43
9720,Item 9720,Clothing,319.5
9721,Item 9721,Toys,767.01
9722,Item 9722,Clothing,171.78
9723,Item 9723,Health,480.35
9724,Item 9724,Beauty,390.76
9725,Item 9725,Books,996.98
9726,Item 9726,Books,76.62
9727,Item 9727,Home,597.58
9728,Item 9728,Beauty,928.72
9729,Item 9729,Garden,921.37
9730,Item 9730,Health,200.66
9731,Item 9731,Books,267.6
9732,Item 9732,Garden,538.31
9733,Item 9733,Electronics,682.06
9734,Item 9734,Toys,663.08
9735,Item 9735,Food,162.09
9736,Item 9736,Books,153.88
9737,Item 9737,Garden,912.39
9738,Item 9738,Books,159.15
9739,Item 9739,Sports,122.08
9740,Item 9740,Garden,625.07
9741,Item 9741,Electronics,920.99
9742,Item 9742,Sports,840.28
9743,Item 9743,Garden,851.86
9744,Item 9744,Health,305.27
9745,Item 9745,Food,912.16
9746,Item 9746,Sports,126.92
9747,Item 9747,Home,782.11
9748,Item 9748,Beauty,962.22
9749,Item 9749,Sports,840.04
9750,Item 9750,Sports,497.71
9751,Item 9751,Toys,535.58
9752,Item 9752,Toys,301.53
9753,Item 9753,Clothing,348.56
9754,Item 9754,Sports,727.39
9755,Item 9755,Garden,537.16
9756,Item 9756,Garden,802.46
9757,Item 9757,Electronics,529.51
9758,Item 9758,Books,638.29
9759,Item 9759,Garden,613.02
9760,Item 9760,Health,329.13
9761,Item 9761,Health,615.97
9762,Item 9762,Books,434.42
9763,Item 9763,Clothing,20.38
9764,Item 9764,Electronics,113.37
9765,Item 9765,Clothing,308.6
9766,Item 9766,Electronics,205.33
9767,Item 9767,Electronics,937.09
9768,Item 9768,Beauty,603.38
9769,Item 9769,Health,375.29
9770,Item 9770,Health,588.59
9771,Item 9771,Beauty,211.03
9772,Item 9772,Beauty,209.35
9773,Item 9773,Electronics,655.69
9774,Item 9774,Toys,974.3
9775,Item 9775,Electronics,174.98
9776,Item 9776,Toys,335.91
9777,Item 9777,Electronics,76.49
9778,Item 9778,Clothing,108.8
9779,Item 9779,Sports,273.29
9780,Item 9780,Books,466.8
9781,Item 9781,Books,293.46
9782,Item 9782,Toys,532.08
9783,Item 9783,Home,261.91
9784,Item 9784,Books,436.21
9785,Item 9785,Food,18.85
9786,Item 9786,Toys,464.33
9787,Item 9787,Beauty,651.38
9788,Item 9788,Home,409.95
9789,Item 9789,Garden,819.73
9790,Item 9790,Health,981.42
9791,Item 9791,Sports,697.47
9792,Item 9792,Beauty,603.79
9793,Item 9793,Home,439.95
9794,Item 9794,Clothing,393.95
9795,Item 9795,Food,437.63
9796,Item 9796,Clothing,146.5
9797,Item 9797,Electronics,942.72
9798,Item 9798,Electronics,761.42
9799,Item 9799,Food,430.89
9800,Item 9800,Books,354.29
9801,Item 9801,Food,984.04
9802,Item 9802,Clothing,607.15
9803,Item 9803,Health,777.25
9804,Item 9804,Clothing,659.04
9805,Item 9805,Books,157.92
9806,Item 9806,Home,267.98
9807,Item 9807,Sports,606.72
9808,Item 9808,Electronics,515.56
9809,Item 9809,Food,832.55
9810,Item 9810,Books,182.18
9811,Item 9811,Home,784.27
9812,Item 9812,Books,292.04
9813,Item 9813,Beauty,880.84
9814,Item 9814,Clothing,972.07
9815,Item 9815,Sports,400.22
9816,Item 9816,Sports,341.6
9817,Item 9817,Home,283.41
9818,Item 9818,Beauty,589.85
9819,Item 9819,Food,458.27
9820,Item 9820,Home,162.97
9821,Item 9821,Clothing,266.64
9822,Item 9822,Sports,700.54
9823,Item 9823,Electronics,211.06
9824,Item 9824,Clothing,984.34
9825,Item 9825,Beauty,414.77
9826,Item 9826,Sports,679.89
9827,Item 9827,Clothing,398.08
